order_no,prod_code,order_qty,order_price
1406,1019,207,44.68
1406,1044,245,31.49
1407,1077,96,18.06
1407,1057,56,36.06
1407,1023,71,5.16
1408,1018,34,40.55
1408,1057,238,36.06
1409,1020,225,9.68
1409,1073,77,17.87
1410,1002,94,17.66
1410,1076,213,42.29
1411,1006,55,20.98
1411,1085,12,24.91
1411,1081,117,11.2
1411,1076,142,42.29
1411,1029,245,10.19
1412,1019,172,44.68
1412,1085,235,24.91
1412,1014,64,36.36
1412,1096,43,8.3
1413,1051,106,10.64
1414,1088,28,40.13
1414,1044,37,33.29
1414,1086,89,43.45
1414,1031,129,44.18
1415,1054,99,6.19
1415,1059,102,44.99
1415,1075,104,30.28
1415,1071,239,10.24
1416,1050,84,7.17
1416,1032,187,36.52
1416,1100,249,25.9
1416,1049,159,35.73
1416,1096,37,9.13
1417,1082,175,33.79
1417,1100,178,25.9
1417,1007,14,28.42
1417,1028,93,32.0
1417,1054,104,6.19
1418,1021,184,35.44
1418,1041,236,34.28
1418,1054,179,6.19
1418,1073,66,17.87
1419,1068,160,28.28
1420,1075,214,35.08
1421,1052,161,18.87
1421,1034,106,23.56
1421,1086,214,43.45
1421,1082,36,33.79
1422,1032,181,33.64
1422,1053,17,31.34
1422,1011,131,43.43
1422,1086,16,43.45
1422,1047,85,33.4
1423,1092,122,42.6
1423,1068,148,23.74
1423,1059,243,44.99
1423,1088,33,40.13
1423,1065,184,34.31
1424,1003,187,10.0
1424,1070,228,11.57
1425,1100,140,25.9
1425,1051,39,10.64
1425,1061,239,10.44
1425,1082,48,33.79
1426,1058,26,6.16
1426,1066,182,12.77
1426,1091,53,19.93
1426,1081,212,11.2
1426,1057,179,32.16
1427,1021,137,35.44
1427,1074,219,13.47
1428,1068,29,28.28
1428,1060,111,41.78
1428,1100,186,25.9
1428,1057,59,36.06
1429,1090,71,28.21
1429,1095,91,28.95
1429,1043,100,6.02
1429,1053,41,31.34
1429,1032,175,36.52
1430,1015,124,30.87
1430,1067,229,29.2
1430,1029,174,10.19
1430,1005,94,18.0
1430,1034,250,23.56
1431,1009,120,6.37
1432,1023,126,5.16
1432,1047,142,33.4
1432,1097,248,13.7
1432,1089,170,24.97
1432,1086,175,43.45
1433,1065,142,34.31
1433,1047,42,33.4
1434,1087,224,44.97
1434,1056,240,26.23
1434,1012,236,34.7
1434,1096,45,9.13
1435,1019,31,44.68
1436,1026,183,10.82
1437,1040,153,30.22
1437,1050,198,7.66
1437,1006,214,20.98
1437,1069,144,32.19
1437,1019,84,41.53
1438,1049,59,35.73
1438,1092,21,41.97
1438,1043,226,6.02
1439,1049,204,31.65
1440,1047,166,33.4
1440,1074,87,13.47
1440,1012,245,34.7
1440,1026,17,9.06
1440,1040,207,32.55
1441,1042,169,21.8
1441,1099,94,8.18
1442,1040,194,32.55
1442,1100,185,25.9
1442,1047,46,33.4
1442,1092,43,41.74
1442,1037,172,29.2
1443,1050,26,7.66
1443,1097,34,16.79
1444,1052,166,18.87
1444,1023,109,5.16
1445,1050,49,7.66
1445,1070,44,11.57
1445,1010,50,9.91
1446,1021,73,35.44
1446,1052,194,18.87
1446,1094,134,13.56
1447,1043,171,6.02
1447,1001,63,15.0
1447,1092,77,39.9
1447,1037,162,29.2
1447,1053,61,31.34
1448,1029,197,10.19
1448,1076,172,34.84
1448,1058,189,5.53
1449,1095,150,28.95
1450,1015,34,30.87
1450,1028,243,32.0
1451,1044,10,33.29
1452,1067,220,29.2
1452,1018,64,40.55
1452,1057,161,36.06
1453,1076,215,42.29
1453,1099,71,8.18
1454,1063,249,10.82
1454,1074,134,13.47
1454,1076,129,36.34
1454,1078,199,26.78
1455,1054,10,6.19
1455,1080,223,22.84
1456,1090,212,28.21
1456,1058,205,6.16
1456,1037,43,29.2
1457,1092,100,37.71
1458,1095,133,28.95
1458,1049,154,35.73
1458,1028,63,28.45
1459,1007,225,24.52
1459,1083,52,7.16
1459,1095,198,28.95
1459,1028,33,32.0
1459,1091,80,19.93
1460,1015,214,30.87
1461,1008,100,24.79
1461,1037,29,29.2
1461,1065,70,34.31
1462,1044,140,33.29
1462,1065,136,34.31
1462,1074,161,13.47
1463,1037,77,27.67
1463,1039,239,20.53
1463,1035,31,11.31
1463,1017,236,41.34
1464,1004,146,12.0
1464,1090,210,28.21
1465,1046,235,14.63
1466,1052,171,18.87
1466,1086,179,43.45
1467,1063,27,10.82
1468,1082,207,33.79
1468,1091,71,19.93
1468,1084,86,25.63
1468,1012,23,34.7
1468,1079,99,15.96
1469,1051,158,10.64
1469,1040,247,32.55
1469,1050,104,7.66
1469,1055,48,10.62
1470,1004,203,12.0
1471,1065,152,34.31
1471,1074,192,13.47
1471,1086,145,43.45
1471,1024,185,9.32
1471,1053,162,31.34
1472,1023,213,5.16
1472,1025,134,12.52
1473,1100,175,22.13
1473,1065,247,34.31
1473,1055,192,10.62
1474,1012,70,34.7
1474,1096,30,9.13
1474,1034,101,23.56
1474,1024,181,9.32
1474,1063,193,10.82
1475,1064,113,38.32
1475,1089,15,30.08
1476,1041,41,42.37
1476,1063,177,9.44
1476,1047,98,33.4
1477,1040,116,27.96
1477,1010,36,9.91
1478,1022,74,8.68
1478,1044,188,33.29
1478,1088,79,40.13
1478,1082,182,33.79
1478,1013,147,31.35
1479,1095,149,28.95
1479,1099,77,8.18
1479,1048,82,14.85
1479,1039,53,24.66
1480,1038,168,11.56
1480,1046,104,14.63
1481,1088,85,40.13
1481,1084,145,30.52
1482,1061,94,11.23
1482,1092,13,44.98
1482,1042,206,24.32
1482,1057,158,36.06
1483,1039,100,24.66
1483,1031,71,44.18
1483,1019,32,44.68
1483,1065,28,34.31
1484,1061,211,11.23
1485,1091,147,19.93
1485,1007,204,24.68
1485,1014,221,36.36
1485,1086,152,43.45
1485,1072,177,40.0
1486,1035,243,11.31
1486,1021,13,35.44
1487,1059,165,44.99
1487,1095,152,26.49
1487,1017,39,41.34
1487,1098,117,43.36
1487,1081,64,11.2
1488,1097,30,14.32
1488,1013,175,38.15
1488,1057,93,36.06
1488,1091,193,19.93
1488,1031,19,44.18
1489,1003,201,9.11
1489,1048,205,14.85
1489,1033,38,40.15
1489,1035,114,11.31
1490,1091,146,18.56
1490,1089,105,30.08
1490,1090,66,28.21
1490,1046,210,14.63
1491,1012,134,34.7
1491,1069,48,32.19
1491,1100,195,25.9
1491,1056,238,24.8
1492,1025,249,14.15
1492,1082,39,33.79
1493,1012,63,34.7
1493,1052,47,18.87
1493,1042,25,24.32
1493,1032,37,34.58
1493,1003,91,9.31
1494,1040,237,27.62
1494,1039,45,24.66
1494,1067,169,29.2
1495,1021,68,35.44
1495,1034,190,23.56
1495,1068,189,28.28
1495,1050,43,6.61
1496,1037,220,29.2
1496,1091,72,16.68
1496,1081,104,11.2
1497,1059,220,44.99
1497,1058,166,6.16
1497,1003,163,8.29
1498,1081,172,9.48
1498,1067,36,24.05
1498,1083,51,7.16
1498,1049,214,35.73
1499,1002,188,20.0
1499,1067,176,24.93
1499,1073,77,17.87
1499,1052,230,18.87
1500,1074,51,11.3
1500,1072,173,40.0
1500,1086,137,36.17
1500,1013,243,34.27
1500,1026,62,10.82
1501,1019,227,44.68
1501,1050,122,7.66
1501,1011,245,43.43
1501,1094,146,13.56
1501,1021,222,35.44
1502,1046,25,14.63
1502,1091,193,19.93
1502,1049,99,35.73
1502,1005,199,18.0
1503,1029,232,8.4
1503,1054,153,6.19
1503,1069,116,27.48
1503,1016,66,36.91
1503,1096,107,9.13
1504,1086,189,43.45
1504,1033,139,40.15
1504,1002,31,20.0
1504,1014,85,36.36
1504,1034,200,23.56
1505,1010,223,9.91
1505,1041,210,37.16
1505,1019,212,44.68
1505,1011,115,43.43
1505,1084,228,30.52
1506,1065,33,34.31
1506,1069,175,32.19
1506,1043,44,6.02
1506,1006,149,20.98
1507,1073,159,17.87
1508,1094,67,13.56
1509,1039,193,24.66
1509,1036,189,22.32
1509,1049,108,35.73
1510,1010,180,9.91
1510,1100,218,25.9
1510,1029,65,10.19
1511,1097,110,16.79
1511,1056,36,26.23
1511,1085,101,24.91
1511,1067,181,29.2
1512,1022,25,8.68
1512,1012,188,34.7
1512,1006,24,20.98
1512,1037,131,29.2
1512,1046,196,14.63
1513,1001,57,15.0
1513,1090,45,28.21
1513,1014,228,36.36
1513,1056,27,26.23
1514,1042,212,24.32
1514,1002,249,20.0
1515,1077,98,15.55
1515,1098,71,43.36
1515,1067,157,29.2
1516,1039,39,24.66
1517,1097,232,16.79
1518,1005,52,18.0
1518,1024,156,8.6
1518,1066,198,12.77
1518,1079,57,15.96
1518,1080,64,22.84
1519,1009,160,6.37
1519,1078,30,26.78
1519,1071,172,10.24
1520,1080,218,22.84
1520,1056,43,26.23
1520,1041,132,38.89
1520,1018,13,40.55
1521,1011,93,43.43
1521,1041,31,42.37
1521,1009,32,6.37
1521,1068,71,28.28
1521,1021,10,35.44
1522,1083,111,7.16
1522,1005,120,18.0
1523,1060,27,41.78
1524,1004,87,12.0
1524,1081,239,11.2
1524,1088,10,40.13
1524,1043,193,6.02
1525,1055,225,10.62
1525,1059,250,44.99
1526,1071,143,9.15
1526,1060,130,41.78
1526,1002,23,20.0
1526,1077,50,18.06
1526,1090,136,28.21
1527,1067,141,23.97
1527,1021,90,35.44
1527,1014,211,36.36
1527,1062,58,32.58
1527,1073,247,17.87
1528,1053,35,31.34
1528,1063,126,10.82
1528,1068,46,28.28
1528,1002,168,20.0
1529,1030,87,36.53
1530,1097,215,16.79
1530,1074,83,13.47
1530,1012,91,34.7
1530,1038,179,13.18
1530,1079,58,13.61
1531,1027,133,44.39
1531,1006,173,20.98
1532,1015,191,30.87
1532,1045,10,26.23
1532,1067,64,29.2
1532,1038,84,13.88
1533,1063,152,10.82
1533,1032,146,36.52
1534,1040,80,30.64
1535,1058,231,6.16
1535,1064,38,38.32
1536,1037,169,29.2
1536,1034,194,21.12
1537,1029,167,10.19
1538,1052,168,16.89
1539,1035,22,11.31
1539,1046,162,14.63
1539,1015,151,30.87
1539,1041,70,42.37
1540,1091,37,19.93
1541,1095,136,28.95
1541,1054,15,6.19
1541,1092,161,44.98
1542,1045,247,26.23
1542,1044,184,33.29
1542,1091,165,19.93
1542,1068,222,28.28
1542,1067,120,29.2
1543,1013,181,38.15
1543,1094,82,13.56
1543,1093,77,33.49
1543,1082,213,33.79
1543,1100,77,25.9
1544,1067,127,29.2
1544,1038,245,13.88
1545,1016,14,36.91
1545,1058,166,5.32
1545,1078,109,26.78
1545,1081,212,11.2
1546,1063,124,10.82
1546,1018,175,34.07
1546,1089,116,30.08
1546,1077,116,18.06
1547,1096,88,9.13
1547,1067,245,29.2
1548,1031,129,35.39
1548,1034,175,23.56
1548,1060,33,41.78
1548,1039,46,24.66
1548,1016,92,36.91
1549,1057,211,36.06
1549,1089,149,30.08
1549,1078,86,21.85
1550,1073,28,17.87
1550,1068,200,28.28
1550,1037,155,26.28
1550,1023,40,4.54
1551,1062,111,32.58
1552,1037,244,29.2
1552,1088,155,40.13
1553,1033,133,40.15
1553,1097,180,16.79
1553,1024,28,9.32
1553,1051,35,10.64
1553,1036,146,22.32
1554,1055,170,10.62
1555,1071,84,10.24
1555,1056,125,26.23
1556,1039,140,24.66
1556,1075,34,35.08
1556,1086,175,43.45
1556,1008,167,24.79
1556,1096,217,9.13
1557,1088,118,40.13
1557,1010,49,9.91
1557,1027,26,44.39
1557,1050,237,7.66
1558,1013,145,38.15
1558,1059,207,38.32
1559,1006,145,20.98
1559,1057,97,36.06
1559,1053,131,31.34
1560,1055,133,10.62
1560,1099,192,8.18
1560,1068,242,28.28
1560,1020,27,9.68
1561,1050,129,7.66
1561,1049,220,35.73
1561,1063,92,10.82
1561,1035,75,11.31
1562,1019,243,44.68
1562,1069,13,32.19
1562,1065,220,34.31
1562,1027,37,44.39
1563,1016,196,36.91
1563,1001,119,15.0
1563,1095,94,23.95
1563,1004,56,10.59
1564,1095,162,28.95
1564,1059,220,40.26
1564,1022,44,8.68
1564,1100,61,25.9
1564,1065,189,34.31
1565,1006,189,20.98
1566,1051,183,10.64
1566,1042,52,19.76
1567,1090,241,23.51
1567,1022,177,8.68
1567,1007,199,28.42
1568,1039,20,24.66
1568,1081,236,11.2
1569,1083,151,7.16
1569,1018,71,40.55
1570,1003,36,10.0
1570,1038,98,13.88
1570,1028,128,29.97
1570,1075,45,35.08
1571,1076,13,42.29
1571,1024,78,9.32
1571,1067,147,29.2
1571,1079,194,15.96
1572,1081,10,11.2
1572,1073,139,17.87
1572,1047,39,33.4
1572,1084,131,30.52
1573,1010,185,9.91
1573,1061,220,11.23
1573,1003,159,10.0
1573,1013,245,38.15
1574,1079,233,15.96
1574,1075,205,28.45
1574,1095,157,28.95
1574,1085,37,24.91
1575,1070,125,10.04
1575,1063,199,10.82
1575,1056,82,26.23
1575,1085,164,24.91
1576,1022,148,8.68
1576,1031,93,44.18
1576,1041,194,42.37
1576,1016,111,36.91
1576,1055,36,10.62
1577,1065,45,34.31
1577,1072,152,40.0
1577,1037,60,29.2
1577,1097,237,16.79
1578,1050,125,7.66
1578,1013,27,38.15
1578,1029,137,10.19
1578,1077,43,18.06
1579,1088,37,40.13
1579,1032,207,36.52
1579,1072,82,37.28
1580,1082,169,33.79
1580,1019,21,44.68
1580,1042,249,24.32
1581,1006,150,20.98
1582,1082,203,33.79
1583,1084,86,30.52
1584,1065,95,34.31
1584,1015,63,30.87
1584,1029,167,10.19
1584,1023,176,5.16
1584,1074,42,13.47
1585,1061,171,11.23
1585,1020,248,9.68
1585,1082,222,33.79
1585,1005,121,18.0
1586,1064,146,38.32
1586,1085,102,24.91
1586,1030,216,31.32
1587,1060,18,41.78
1588,1015,42,28.52
1588,1077,84,18.06
1588,1007,67,28.42
1589,1090,233,28.21
1589,1016,107,31.14
1589,1018,184,40.55
1589,1080,223,22.84
1590,1064,170,38.32
1590,1069,54,27.11
1590,1098,47,43.36
1590,1015,91,30.87
1591,1042,208,24.32
1591,1090,162,28.21
1591,1086,81,39.96
1591,1097,138,16.79
1591,1091,158,19.93
1592,1018,100,40.55
1592,1035,72,11.31
1593,1026,135,10.82
1593,1003,59,10.0
1593,1022,44,8.68
1594,1036,205,22.32
1594,1052,70,18.87
1594,1009,101,6.37
1594,1027,153,44.39
1594,1035,111,11.31
1595,1083,91,7.16
1595,1055,194,10.62
1595,1088,150,33.94
1596,1079,91,15.96
1596,1002,250,20.0
1596,1025,15,14.15
1596,1008,70,24.79
1597,1020,141,9.68
1598,1031,129,44.18
1598,1026,234,10.82
1599,1069,22,32.19
1600,1083,100,6.62
1600,1097,173,16.79
1600,1003,170,10.0
1600,1018,108,37.94
1601,1041,65,42.37
1601,1004,82,12.0
1601,1013,155,38.15
1601,1010,234,9.91
1602,1052,154,18.87
1602,1090,242,28.21
1602,1094,16,13.56
1602,1066,206,12.77
1603,1061,29,11.23
1603,1038,103,13.88
1603,1088,187,40.13
1603,1027,224,44.39
1603,1051,243,10.64
1604,1051,204,10.64
1604,1069,46,32.19
1605,1013,145,31.26
1605,1050,215,7.66
1605,1077,157,18.06
1605,1067,179,24.47
1606,1085,159,24.91
1606,1078,161,26.78
1606,1018,11,40.55
1606,1022,228,8.68
1607,1097,221,16.79
1608,1025,243,14.15
1608,1057,185,36.06
1608,1004,218,12.0
1608,1098,190,43.36
1609,1052,48,18.87
1610,1096,201,9.13
1610,1022,246,8.68
1610,1029,160,10.19
1610,1059,61,44.99
1610,1077,144,18.06
1611,1075,41,35.08
1611,1092,13,44.98
1612,1090,181,28.21
1612,1034,12,23.56
1612,1075,125,35.08
1613,1011,32,43.43
1613,1095,198,28.95
1613,1071,24,10.24
1613,1052,219,18.87
1613,1069,21,32.19
1614,1052,58,18.87
1615,1081,67,11.2
1615,1039,62,24.66
1616,1093,90,33.49
1616,1092,141,44.98
1616,1024,55,9.32
1616,1025,64,14.15
1616,1029,227,9.61
1617,1068,121,28.28
1617,1025,49,14.15
1617,1060,124,41.78
1618,1010,204,9.91
1619,1001,94,15.0
1620,1031,173,44.18
1620,1034,239,23.56
1621,1078,193,26.78
1621,1024,173,8.67
1621,1100,225,25.9
1621,1038,42,13.88
1622,1090,50,28.21
1622,1082,16,33.79
1622,1050,118,7.66
1622,1083,94,7.16
1622,1069,145,32.19
1623,1070,83,11.57
1624,1084,127,30.52
1624,1003,14,10.0
1625,1007,194,28.42
1625,1088,183,37.6
1626,1032,222,36.52
1626,1087,45,44.97
1626,1020,231,7.98
1626,1012,150,34.7
1626,1003,239,8.15
1627,1063,172,10.82
1627,1051,43,10.64
1627,1024,168,9.32
1628,1085,174,21.08
1628,1011,168,43.43
1629,1085,112,24.91
1629,1021,215,35.44
1629,1002,247,20.0
1629,1011,117,43.43
1630,1017,143,41.34
1631,1026,24,10.82
1632,1072,46,40.0
1632,1027,50,44.39
1633,1041,172,42.37
1634,1035,187,11.31
1634,1049,227,35.73
1634,1081,84,11.2
1635,1055,29,10.62
1635,1015,46,30.87
1636,1086,40,43.45
1637,1025,94,14.15
1637,1099,21,8.18
1637,1056,118,26.23
1637,1054,153,6.19
1637,1069,206,32.19
1638,1004,64,12.0
1638,1090,135,28.21
1639,1008,183,24.79
1639,1010,146,9.91
1640,1025,24,14.15
1640,1085,238,20.1
1641,1034,149,23.56
1642,1054,39,6.19
1642,1100,191,25.9
1642,1016,86,36.91
1643,1083,103,7.16
1643,1020,229,9.68
1643,1087,211,37.57
1643,1084,75,25.21
1643,1031,96,44.18
1644,1094,145,13.56
1645,1057,115,29.09
1645,1001,193,15.0
1645,1041,244,42.37
1645,1097,126,16.79
1646,1054,129,6.19
1646,1096,128,9.13
1646,1063,204,10.82
1647,1003,234,10.0
1647,1042,164,21.46
1647,1036,66,22.32
1647,1099,236,8.18
1648,1030,113,35.1
1648,1011,242,37.2
1649,1010,24,9.91
1650,1098,162,43.36
1650,1076,29,42.29
1651,1084,112,30.52
1652,1086,211,43.45
1652,1013,74,38.15
1653,1033,155,34.98
1653,1056,216,26.23
1653,1089,11,30.08
1653,1045,166,26.23
1653,1034,71,23.56
1654,1022,69,8.68
1654,1094,114,13.56
1654,1095,57,28.95
1654,1055,187,10.62
1655,1064,216,38.32
1656,1086,114,39.9
1656,1026,191,10.82
1657,1082,173,27.59
1658,1029,20,10.19
1658,1062,111,32.58
1658,1064,247,34.48
1658,1024,238,9.32
1659,1050,63,7.66
1659,1028,151,32.0
1659,1016,11,30.28
1659,1059,51,44.99
1659,1067,180,29.2
1660,1081,94,11.2
1660,1036,82,22.32
1661,1052,162,18.87
1661,1006,98,20.98
1661,1048,67,14.85
1661,1040,37,32.55
1662,1013,162,38.15
1662,1087,183,44.97
1662,1085,91,24.91
1662,1073,87,17.87
1663,1029,35,9.57
1664,1004,132,12.0
1664,1020,213,9.68
1665,1024,210,9.32
1666,1053,135,29.62
1666,1013,70,35.35
1667,1043,85,6.02
1668,1072,205,40.0
1668,1069,209,32.19
1668,1004,139,12.0
1668,1025,50,14.15
1668,1032,181,36.52
1669,1057,177,36.06
1669,1049,186,35.73
1669,1034,197,23.56
1669,1030,224,38.96
1669,1097,112,16.79
1670,1085,101,24.91
1671,1013,157,38.15
1671,1045,128,26.23
1671,1027,199,44.39
1671,1034,186,23.56
1671,1011,109,43.43
1672,1070,149,11.57
1672,1091,146,19.93
1672,1054,140,6.19
1673,1033,84,40.15
1673,1039,15,24.66
1673,1065,64,34.31
1673,1016,71,29.71
1673,1060,206,41.78
1674,1088,132,37.18
1674,1092,30,44.98
1674,1072,124,40.0
1674,1022,125,7.68
1674,1002,17,20.0
1675,1026,105,10.82
1675,1014,65,36.36
1675,1033,52,40.15
1676,1014,29,36.36
1677,1083,111,7.16
1678,1047,47,33.4
1678,1041,185,42.37
1679,1096,245,9.13
1679,1049,234,35.73
1679,1029,145,10.19
1679,1040,85,32.55
1679,1018,96,33.72
1680,1005,143,18.0
1680,1011,44,43.43
1680,1033,179,40.15
1681,1093,242,33.49
1681,1095,206,28.95
1682,1083,22,7.16
1682,1048,25,14.85
1682,1056,192,26.23
1682,1036,76,19.13
1683,1049,65,35.73
1683,1095,173,28.95
1683,1067,20,25.25
1683,1038,67,11.77
1683,1076,184,42.29
1684,1063,127,9.67
1684,1030,127,38.96
1684,1058,184,6.16
1684,1086,212,43.45
1684,1067,204,29.2
1685,1043,189,5.08
1686,1073,81,17.87
1687,1078,113,26.78
1687,1098,192,43.36
1687,1091,228,19.93
1688,1040,190,32.55
1688,1003,220,10.0
1689,1061,75,11.23
1689,1073,202,17.87
1689,1010,61,9.91
1689,1007,126,28.42
1689,1041,123,42.37
1690,1097,203,16.79
1690,1043,169,6.02
1690,1090,146,28.21
1691,1004,150,10.02
1691,1093,165,33.49
1691,1070,180,11.57
1692,1059,42,44.99
1692,1034,118,23.56
1693,1049,173,35.73
1694,1039,50,24.66
1694,1001,243,15.0
1694,1087,56,44.97
1694,1069,130,32.19
1694,1025,192,14.15
1695,1099,174,8.18
1696,1030,209,38.96
1696,1083,79,7.16
1697,1049,75,32.04
1697,1056,155,26.23
1698,1073,122,17.87
1698,1017,160,41.34
1698,1032,136,36.52
1698,1028,174,32.0
1698,1098,240,43.36
1699,1021,21,35.44
1699,1059,210,44.99
1700,1075,148,31.12
1700,1100,94,25.9
1700,1050,87,7.66
1701,1033,233,32.52
1702,1040,101,32.55
1702,1039,246,24.66
1702,1032,29,36.52
1702,1034,132,23.56
1703,1099,85,8.18
1703,1050,107,7.14
1703,1088,249,34.3
1703,1034,192,23.56
1704,1075,196,35.08
1704,1003,67,10.0
1705,1092,221,39.64
1705,1091,117,19.93
1706,1011,109,43.43
1706,1077,142,18.06
1707,1039,12,24.66
1707,1022,229,8.68
1708,1084,209,24.91
1708,1091,149,19.93
1708,1088,64,40.13
1708,1010,168,9.91
1708,1048,212,14.85
1709,1094,168,13.56
1709,1065,33,34.31
1709,1096,44,9.13
1709,1032,204,30.06
1709,1007,84,28.42
1710,1029,243,10.19
1710,1040,15,32.55
1711,1088,101,40.13
1711,1066,80,11.98
1711,1067,132,29.2
1712,1055,162,10.62
1712,1018,174,40.55
1713,1021,73,35.44
1713,1042,111,24.32
1713,1002,61,20.0
1713,1083,237,6.38
1713,1039,140,24.66
1714,1050,236,7.66
1714,1086,59,43.45
1714,1095,32,26.58
1714,1079,171,15.96
1715,1018,164,40.55
1716,1006,121,20.98
1716,1093,239,33.49
1716,1030,136,38.96
1716,1013,44,38.15
1716,1068,146,28.28
1717,1096,91,9.13
1718,1059,122,44.99
1718,1054,58,6.19
1718,1064,19,38.32
1718,1033,200,35.58
1719,1057,232,36.06
1719,1062,61,32.58
1719,1023,37,4.56
1720,1013,103,38.15
1720,1096,204,9.13
1720,1065,249,34.31
1720,1018,163,37.73
1721,1009,182,6.37
1722,1019,30,44.68
1722,1069,205,32.19
1722,1038,194,13.88
1722,1054,217,6.19
1722,1060,169,41.78
1723,1100,219,25.9
1723,1008,96,24.79
1723,1092,148,44.98
1723,1050,51,7.66
1723,1035,174,11.31
1724,1044,156,33.29
1724,1097,219,16.79
1724,1049,181,32.34
1724,1061,244,11.23
1724,1060,223,41.78
1725,1032,151,30.23
1725,1005,147,18.0
1725,1004,221,12.0
1725,1065,102,34.31
1725,1010,150,9.91
1726,1029,248,10.19
1726,1053,192,31.34
1726,1028,60,32.0
1726,1045,183,26.23
1727,1011,33,43.43
1727,1038,89,13.88
1727,1059,235,44.99
1727,1061,18,11.23
1727,1037,179,29.2
1728,1034,213,23.56
1728,1057,21,30.04
1728,1066,90,12.77
1728,1078,135,26.78
1728,1006,207,20.98
1729,1096,206,9.13
1729,1021,54,35.44
1729,1056,123,26.23
1729,1029,215,10.19
1730,1014,248,36.36
1730,1067,138,29.2
1730,1096,244,9.13
1731,1028,28,27.75
1731,1019,109,44.68
1731,1036,97,22.32
1731,1077,241,18.06
1732,1050,73,7.66
1732,1007,141,28.42
1733,1064,13,38.32
1733,1026,136,10.82
1733,1051,215,10.64
1734,1078,22,26.78
1734,1046,116,14.63
1735,1007,78,28.42
1735,1080,192,22.84
1736,1044,49,33.29
1736,1032,143,36.52
1736,1052,168,18.87
1736,1079,240,15.96
1736,1026,196,10.82
1737,1054,119,6.19
1737,1005,20,18.0
1738,1095,67,28.95
1738,1077,91,18.06
1738,1014,10,36.36
1738,1097,104,16.79
1739,1093,244,33.49
1739,1009,50,6.37
1739,1032,29,36.52
1739,1061,141,11.23
1740,1080,175,22.84
1741,1035,47,11.31
1742,1014,30,36.36
1742,1089,141,30.08
1742,1054,146,6.19
1743,1047,43,33.4
1743,1062,250,26.09
1743,1075,231,35.08
1743,1057,160,36.06
1743,1018,204,40.55
1744,1008,79,24.79
1744,1092,80,41.83
1744,1004,60,12.0
1745,1081,224,11.2
1745,1083,206,5.76
1745,1015,123,30.87
1745,1086,57,43.45
1745,1055,15,10.62
1746,1044,48,33.29
1746,1090,189,28.21
1747,1050,189,6.28
1747,1002,105,20.0
1747,1008,153,24.79
1747,1080,176,22.84
